id,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
876343,0,0,10,0,64568,0.98,33,990.63,14022.81,14022.81,9009.37,5013.44,0,0,0,01-05-2016,251.17,01-05-2016
876351,0,0,6,0,5613,0.453,10,0,12790.27914,12790.28,11750,1040.28,0,0,0,01-08-2012,8956.03,01-05-2016
876377,43,0,17,0,2191,0.151,27,0,4257.449999,4257.45,3600,642.45,14.99999998,0,0,01-09-2014,127.48,01-09-2014
876406,50,0,3,0,5141,0.935,12,0,6886.059996,6886.06,5500,1386.06,0,0,0,01-09-2014,209.16,01-07-2015
876409,0,0,3,0,929,0.929,6,0,5093.753739,5093.75,4200,893.75,0,0,0,01-09-2014,144.7,01-09-2014
876417,0,0,9,0,14091,0.728,27,0,14141.07,14141.07,12000,2141.07,0,0,0,01-09-2014,416.76,01-05-2016
876418,58,0,8,0,850,0,17,1558.19,22163.86,21754.77,14441.81,7722.05,0,0,0,01-05-2016,396.7,01-04-2016
876420,0,0,13,0,78365,0.758,33,0,9427.356129,9427.36,8000,1427.36,0,0,0,01-02-2014,2052.07,01-02-2014
876428,50,0,12,0,1491,0.497,37,0,5189.184547,5189.18,5000,189.18,0,0,0,01-01-2012,672.53,01-04-2016
876446,60,0,11,0,3921,0.537,26,0,8169.984198,8169.98,7000,1169.98,0,0,0,01-03-2013,4110.23,01-03-2016
876457,0,0,14,0,11216,0.743,43,1267.64,17787.26,17377.82,12732.37,5054.89,0,0,0,01-05-2016,318.48,01-05-2016
876501,6,0,7,0,6328,0.274,28,0,7216.580962,7216.58,6000,1216.58,0,0,0,01-06-2013,3055.72,01-01-2014
876510,0,0,3,0,368,0.153,3,0,1802.05,1796.43,577.32,194.34,0,1030.39,185.4702,01-12-2011,258.1,01-05-2012
876518,79,0,5,0,7131,0.759,16,0,6563.71118,6563.71,5825,738.71,0,0,0,01-05-2013,3002.81,01-03-2014
876560,0,0,8,0,11069,0.849,13,0,4139.1,4139.1,2651.83,1048.8,16.81700683,421.66,4.11,01-09-2012,336.9,01-02-2013
876562,0,0,15,0,10237,0.397,35,0,17043.94001,17043.94,15000,2043.94,0,0,0,01-09-2014,501.14,01-05-2016
876575,0,0,10,0,12651,0.342,29,0,7111.904502,7111.9,6350,761.9,0,0,0,01-10-2014,220.69,01-09-2014
876593,0,0,6,0,16,0.002,13,0,7779.867153,7779.87,7000,779.87,0,0,0,01-09-2014,219.59,01-05-2016
876597,0,0,10,0,8909,0.286,14,0,5745.097218,5745.1,5200,545.1,0,0,0,01-07-2014,487.12,01-05-2016
876601,0,0,12,0,10652,0.365,14,0,19128.63874,19128.64,16000,3128.64,0,0,0,01-09-2014,533.38,01-09-2014
876604,0,0,17,0,23773,0.309,37,0,17204.10001,16896.88,14000,3204.1,0,0,0,01-04-2016,1696.92,01-05-2016
876617,0,0,5,0,244,0.024,17,0,15957.55164,14306.77,14500,1457.55,0,0,0,01-08-2012,12759.44,01-09-2012
876622,0,0,17,0,1330,0.026,26,0,24025.74689,22427.59,22550,1475.75,0,0,0,01-03-2012,21434.52,01-03-2012
876685,0,0,20,0,39898,0.54,40,0,23936.68457,23615.58,20500,3436.68,0,0,0,01-07-2013,14681.65,01-05-2016
876693,8,94,6,1,1197,0.52,16,0,6512.141586,6512.14,5500,1012.14,0,0,0,01-02-2014,1581.47,01-02-2014
876694,22,0,6,0,10513,0.828,13,0,3516.509567,3516.51,3000,516.51,0,0,0,01-10-2014,104.29,01-06-2015
876697,0,0,18,0,28170,0.326,32,2378.11,33893.1,33449.21,26121.89,7771.21,0,0,0,01-05-2016,605.41,01-04-2016
876722,20,77,11,1,6243,0.459,23,0,11909.09796,11909.1,10000,1909.1,0,0,0,01-07-2013,4746.1,01-05-2016
876748,0,0,23,0,3542,0.04,41,0,11264.46,11208.14,10000,1264.46,0,0,0,01-10-2014,318.42,01-09-2014
876750,0,95,7,1,6616,0.368,18,0,8483.98,8483.98,8400,83.98,0,0,0,01-10-2011,8485.31,01-05-2016
876755,0,0,13,0,8919,0.335,22,0,17904.41138,16061.31,17000,904.41,0,0,0,01-03-2012,16061.81,01-03-2012
876767,0,0,8,0,10624,0.308,13,0,15737.26608,15737.27,14600,1137.27,0,0,0,01-07-2013,6853.49,01-01-2014
876780,0,0,18,0,7967,0.143,31,1707.84,24088.86,23668.96,18292.15,5796.71,0,0,0,01-05-2016,430.78,01-05-2016
876782,0,0,8,0,4915,0.712,11,0,2517.82,2517.82,2000,517.82,0,0,0,01-09-2014,75.41,01-05-2016
876792,0,0,7,0,20814,0.511,20,0,22765.30538,22708.39,20000,2765.31,0,0,0,01-03-2014,4366.57,01-05-2016
876796,0,0,8,0,38098,0.653,30,0,12394.35457,12394.35,12000,394.35,0,0,0,01-05-2012,9867.65,01-04-2016
876837,0,0,10,0,7777,0.254,13,816.86,9096.66,9096.66,6683.14,2413.52,0,0,0,01-05-2016,165.74,01-05-2016
876843,58,0,3,0,748,0.227,5,0,5352.372909,5352.37,4200,1152.37,0,0,0,01-09-2014,157,01-05-2016
876849,0,0,9,0,89985,0.325,17,0,6574.052164,6546.66,6000,574.05,0,0,0,01-09-2014,186.25,01-09-2014
876865,24,0,9,0,32520,0.721,30,0,26325.60704,24747.65,25025,1300.61,0,0,0,01-12-2011,24974.56,01-04-2016
876873,0,0,8,0,5546,0.693,15,0,7916.301347,7916.3,7000,916.3,0,0,0,01-02-2013,4232.17,01-03-2013
876979,0,0,13,0,5522,0.552,22,0,3193.34493,2847.4,3000,193.34,0,0,0,01-09-2012,2170.65,01-07-2013
876991,0,0,3,0,19010,0.757,3,0,4509.703997,4509.7,3600,909.7,0,0,0,01-09-2014,124.9,01-09-2014
877020,42,0,8,0,5074,0.325,11,0,5800.460782,5800.46,5000,800.46,0,0,0,01-10-2014,167.44,01-10-2014
877058,14,0,14,0,6627,0.145,17,0,4502.958038,4502.96,4000,502.96,0,0,0,01-05-2013,1468.22,01-05-2013
877077,0,100,14,1,9783,0.776,29,0,7796.386248,7796.39,6800,996.39,0,0,0,01-05-2013,3545.58,01-03-2015
877081,0,0,10,0,17122,0.54,37,0,33477.03151,33365.44,30000,3477.03,0,0,0,01-05-2013,127.35,01-05-2016
877124,0,0,15,0,4213,0.337,21,0,7518.239326,7518.24,6250,1268.24,0,0,0,01-02-2014,1629.45,01-05-2016
877151,0,0,7,0,80230,0.669,21,0,26084.18217,26084.18,24000,2084.18,0,0,0,01-11-2013,7834.59,01-04-2016
877214,33,0,5,0,20738,0.938,8,0,14393.08758,14393.09,11500,2893.09,0,0,0,01-08-2014,826.09,01-08-2014
877221,16,0,8,0,296,0.018,28,0,4025.13,4025.13,4000,25.13,0,0,0,01-10-2011,4025.65,01-08-2014
877227,0,0,13,0,20603,0.42,22,0,5374.359999,5374.36,4800,574.36,0,0,0,01-09-2014,162.63,01-05-2016
877288,0,0,8,0,12989,0.197,27,0,16799.80478,16519.81,15000,1799.8,0,0,0,01-10-2014,483.65,01-02-2015
877316,0,0,11,0,21173,0.531,19,1885.17,26702.49,26205.46,18114.83,8587.66,0,0,0,01-05-2016,478.22,01-05-2016
877360,0,0,5,0,7355,0.675,6,0,1894.088619,1894.09,1600,294.09,0,0,0,01-07-2013,759.21,01-05-2016
877384,0,0,9,0,17007,0.273,15,0,16286.31,16286.31,15000,1286.31,0,0,0,01-09-2014,460.19,01-05-2016
877390,24,0,11,0,5562,0.46,33,0,6443.729997,6443.73,5500,943.73,0,0,0,01-09-2014,58.12,01-05-2016
877399,0,0,11,0,17618,0.477,15,0,9616.38,9616.38,5043.5,3050.96,0,1521.92,270.823,01-12-2013,35.67,01-04-2014
877411,0,0,12,0,102330,0.882,25,0,22231.42604,22231.43,16000,6231.43,0,0,0,01-05-2014,9666.99,01-04-2016
877420,0,0,9,0,16041,0.726,24,0,7427,7427,5829.94,1128.3,0,468.76,4.82,01-02-2013,435.43,01-09-2015
877426,0,0,11,0,33049,0.682,24,0,16678.28407,16252.04,12000,4678.28,0,0,0,01-10-2015,880.2,01-10-2015
877441,0,0,7,0,11678,0.965,16,0,4303.72,4303.72,1618.5,2172.28,0,512.94,4.6,01-11-2012,271.45,01-04-2013
877452,0,0,9,0,10618,0.281,27,0,2814.39,2814.39,2800,14.39,0,0,0,01-10-2011,2814.69,01-05-2016
877457,0,0,11,0,6576,0.582,15,0,7966.970002,7966.97,6800,1166.97,0,0,0,01-09-2014,231.43,01-07-2015
877471,0,0,13,0,18207,0.291,30,0,13060.07901,13060.08,12000,1060.08,0,0,0,01-12-2013,3571.26,01-05-2016
877475,0,0,11,0,14551,0.422,32,0,10735.53228,10735.53,10200,535.53,0,0,0,01-11-2012,6739.17,01-02-2013
877506,0,0,9,0,24841,0.413,19,0,8948.021571,8948.02,8000,948.02,0,0,0,01-06-2014,996.16,01-12-2015
877520,43,0,14,0,2132,0.132,31,0,2630.131265,2630.13,2200,430.13,0,0,0,01-09-2014,73.38,01-05-2016
877531,2,0,18,0,20260,0.092,48,0,35172.0836,35172.08,30000,5172.08,0,0,0,01-07-2013,14058.59,01-05-2016
877538,0,0,10,0,4347,0.239,22,0,9896.379706,9896.38,9050,846.38,0,0,0,01-05-2014,1364,01-05-2014
877539,83,0,11,0,23503,0.662,34,0,16671.15511,16671.16,15000,1671.16,0,0,0,01-09-2014,466.07,01-05-2016
877547,0,88,6,1,3131,0.203,15,0,11869.6,11869.6,10000,1869.6,0,0,0,01-09-2014,348.04,01-09-2014
877556,0,0,17,0,10350,0.616,22,0,8442.969997,8442.97,7200,1242.97,0,0,0,01-10-2014,249.02,01-03-2016
877565,62,91,8,1,11158,0.407,24,0,2903.61,2903.61,2500,403.61,0,0,0,01-09-2014,88.99,01-05-2016
877577,81,0,8,0,3768,0.343,10,0,13615.35,13156.7,7748.35,5815.23,0,51.77,0,01-08-2014,389.01,01-11-2014
877581,0,0,10,0,5505,0.483,15,0,5051.05,5051.05,4227.98,823.07,0,0,0,01-09-2013,1763.84,01-06-2013
877599,0,0,13,0,20452,0.336,21,1034.46,14539.25,14539.25,11040.53,3498.72,0,0,0,01-05-2016,260.08,01-04-2016
877604,0,0,3,0,4639,0.748,4,0,4030.725619,4030.73,3850,180.73,0,0,0,01-03-2012,3412.17,01-05-2016
877615,43,0,19,0,12546,0.271,30,0,9057.98,9057.98,4471.47,4586.51,0,0,0,01-10-2013,52.8,01-05-2016
877617,0,0,9,0,9595,0.185,21,695.88,13835.85,13835.85,11304.12,2531.73,0,0,0,01-05-2016,342.75,01-05-2016
877642,0,0,9,0,36641,0.857,20,0,8957.24,8677.33,8000,957.24,0,0,0,01-09-2014,268.29,01-04-2016
877645,0,0,2,0,761,0.951,6,0,2563.02,2563.02,2000,563.02,0,0,0,01-10-2014,71.02,01-09-2014
877651,0,0,15,0,4643,0.085,29,1108.6,15700.52,15029.64,12891.42,2809.1,0,0,0,01-05-2016,280.47,01-05-2016
877663,0,0,16,0,3787,0.122,26,0,20276.76938,18730.8,20000,276.77,0,0,0,01-10-2011,20281.64,01-12-2015
877672,0,0,6,0,2931,0.497,24,0,6570.14132,6570.14,6000,570.14,0,0,0,01-09-2014,183.85,01-09-2014
877707,0,0,9,0,50160,0.835,29,0,22423.77,21960.29,11582.71,7588.26,0,3252.8,581.6934,01-06-2014,581.58,01-11-2014
877712,0,0,11,0,14869,0.991,37,0,37791.54,37791.54,25000,12791.54,0,0,0,01-10-2015,7705.47,01-10-2015
877719,0,0,10,0,5380,0.233,27,0,6780.983003,6728.82,6500,280.98,0,0,0,01-08-2012,4825.27,01-11-2015
877727,39,0,4,0,9465,0.574,15,0,17210.94999,17181.28,14500,2710.95,0,0,0,01-10-2014,497.62,01-03-2016
877732,0,0,4,0,743,0.071,9,0,5334.769999,5334.77,4800,534.77,0,0,0,01-09-2014,153.23,01-09-2014
877744,0,0,12,0,7020,0.3,47,0,6442.258658,6442.26,6000,442.26,0,0,0,01-08-2013,2467.16,01-09-2013
877771,0,0,11,0,9150,0.225,49,0,12633.8477,12607.53,12000,633.85,0,0,0,01-02-2012,11552.63,01-02-2016
877786,45,0,6,0,77,0.051,28,0,6192.678388,6192.68,6000,192.68,0,0,0,01-01-2012,5615.06,01-03-2013
877787,19,0,3,0,257,0.128,16,0,2556.67,2556.67,658.05,1578.47,14.862,305.28,11.3032,01-11-2013,50.62,01-11-2013
877788,3,0,7,0,3269,0.472,20,0,8082.39188,8082.39,7000,1082.39,0,0,0,01-03-2014,1550.27,01-03-2014
877916,71,0,7,0,0,0,20,0,40879.33982,40850.14,35000,5879.34,0,0,0,01-01-2014,9987.41,01-01-2014
877956,0,0,7,0,3583,0.211,25,0,9521.79,9375.58,6440.12,3081.67,0,0,0,01-01-2014,189.49,01-05-2016
877961,0,0,8,0,6155,0.855,19,0,6142.333588,6142.33,5500,642.33,0,0,0,01-04-2014,1032.82,01-05-2015
877992,0,0,16,0,20845,0.53,31,0,6662.735062,6662.74,5600,1062.74,0,0,0,01-08-2014,553.76,01-09-2014
878008,0,0,3,0,607,0.063,5,0,4690.5,4661.18,4000,690.5,0,0,0,01-10-2014,140.82,01-09-2014
878029,12,0,8,0,16813,0.332,30,0,33331.60974,33272.09,28000,5331.61,0,0,0,01-08-2014,1856.58,01-09-2014
878054,80,0,2,0,0,0,17,0,3384.871057,3384.87,3000,384.87,0,0,0,01-11-2012,2521.81,01-11-2012
878058,0,0,17,0,3301,0.254,22,0,5681.3,5681.3,5000,681.3,0,0,0,01-09-2014,177.5,01-09-2014
878073,27,0,4,0,9804,0.845,19,0,21529.53002,21529.53,14000,7529.53,0,0,0,01-09-2015,4688.93,01-02-2016
878091,0,0,12,0,3534,0.417,16,0,4190.670003,4190.67,2900,1275.67,15.00000004,0,0,01-06-2015,1045.43,01-07-2015
878093,0,0,9,0,25634,0.733,18,0,11362.65,11362.65,10000,1362.65,0,0,0,01-09-2014,329.53,01-05-2016
878108,46,0,16,0,841,0.495,38,0,3285.054008,3285.05,3000,285.05,0,0,0,01-09-2014,91.99,01-05-2016
878123,0,101,17,1,13987,0.312,26,0,10019.58206,9991.75,9000,1019.58,0,0,0,01-10-2013,3265.6,01-10-2013
878126,0,0,24,0,56984,0.185,51,2158.97,30517.17,30107.73,21841.04,8676.13,0,0,0,01-05-2016,545.96,01-05-2016
878161,0,0,9,0,1599,0.291,38,0,5595.98,5595.98,5500,95.98,0,0,0,01-01-2012,5100.53,01-01-2012
878184,28,93,6,1,4616,0.923,27,1946,28377.85,28132.57,16653.99,11723.86,0,0,0,01-05-2016,506.97,01-05-2016
878197,0,0,14,0,8666,0.407,29,0,17043.93699,17043.94,15000,2043.94,0,0,0,01-09-2014,496.07,01-03-2016
878200,18,0,7,0,6040,0.535,8,0,14131.96246,14131.96,12000,2131.96,0,0,0,01-12-2013,309.25,01-05-2016
878215,0,0,15,0,5221,0.073,38,0,8686.03,8631.74,8000,686.03,0,0,0,01-09-2014,250.95,01-09-2014
878231,0,0,9,0,3416,0.946,13,0,3796.389964,3796.39,3000,796.39,0,0,0,01-09-2014,118.59,01-09-2014
878232,76,0,4,0,17539,0.873,22,0,25737.95744,25737.96,21400,4337.96,0,0,0,01-06-2013,10877.43,01-05-2016
878233,0,0,9,0,13361,0.703,13,0,16401.77914,16060.08,14400,2001.78,0,0,0,01-04-2013,8317.97,01-01-2014
878266,40,0,9,0,3561,0.209,27,0,14513.98,14513.98,10975,3538.98,0,0,0,01-10-2015,2798.14,01-04-2016
878273,80,50,4,1,3870,0.43,8,0,4520.607758,4520.61,4000,520.61,0,0,0,01-04-2013,2184.68,01-05-2013
878288,10,0,7,0,4147,0.902,20,0,11065.44238,11065.44,10000,1065.44,0,0,0,01-06-2012,8274.21,01-07-2012
878306,0,0,9,0,16638,0.258,38,0,8123.283145,8123.28,7500,623.28,0,0,0,01-12-2013,220.55,01-12-2013
878317,27,0,8,0,10917,0.866,31,0,8166.841388,8166.84,7350,816.84,0,0,0,01-10-2012,5238.28,01-10-2012
878319,0,0,5,0,4685,0.625,11,0,28171.4,27705.87,20000,8171.4,0,0,0,01-07-2015,6677.15,01-08-2015
878372,0,0,17,0,13550,0.619,42,0,11132.9932,11132.99,10000,1132.99,0,0,0,01-02-2013,5980.69,01-02-2013
878380,51,0,7,0,5495,0.702,17,0,8546.109998,8546.11,7200,1346.11,0,0,0,01-09-2014,246.31,01-09-2014
878393,33,0,12,0,10318,0.419,36,1356.53,19061.07,18651.63,13643.47,5417.6,0,0,0,01-05-2016,341.22,01-05-2016
878395,0,0,7,0,42332,0.761,21,0,35097.61663,34262.46,28000,7097.62,0,0,0,01-09-2014,12890.26,01-09-2014
878462,0,0,10,0,6269,0.69,10,0,10338.32,10338.32,8000,2338.32,0,0,0,01-09-2014,316.56,01-04-2016
878547,0,0,10,0,52669,0.459,27,0,40570.44997,40570.45,30750,9820.45,0,0,0,01-02-2016,5914.93,01-03-2016
878553,0,0,7,0,29328,0.684,22,0,7801.06,7363.05,3940.97,3837.32,0,22.77,0,01-10-2012,600.17,01-05-2016
878571,45,0,9,0,12945,0.727,13,0,25845.7961,25845.8,20000,5845.8,0,0,0,01-09-2014,750.27,01-09-2014
878586,44,0,15,0,8358,0.073,36,0,4835.82,4780.55,4375,460.82,0,0,0,01-10-2014,141.47,01-05-2016
878599,19,0,10,0,441,0.013,30,0,9739.351376,9485.73,9600,139.35,0,0,0,01-03-2012,939.63,01-05-2016
878629,14,0,3,0,493,0.448,10,0,7592.779934,7592.78,6000,1592.78,0,0,0,01-09-2014,233.26,01-09-2014
878636,33,0,4,0,900,0.5,8,0,5986.830005,5986.83,4200,1786.83,0,0,0,01-12-2015,641.59,01-04-2016
878643,0,0,16,0,45211,0.531,45,0,40855.62978,40855.63,35000,5855.63,0,0,0,01-07-2014,2930.84,01-04-2016
878663,0,0,7,0,2937,0.133,12,0,8443.392831,8443.39,8000,443.39,0,0,0,01-12-2012,5074.63,01-02-2013
878665,0,0,12,0,24363,0.437,42,0,13263.95464,13236.32,12000,1263.95,0,0,0,01-10-2014,379.6,01-10-2014
878671,0,0,6,0,2054,0.541,7,0,1640.222156,1640.22,1500,140.22,0,0,0,01-05-2012,1277.42,01-06-2015
878673,0,0,14,0,11830,0.174,29,0,13562.1739,13134.9,12375,1187.17,0,0,0,01-12-2012,10015.37,01-06-2014
878693,30,0,10,0,4932,0.658,23,0,16657.68788,16231.45,13200,3457.69,0,0,0,01-10-2013,9163.39,01-03-2016
878701,0,0,15,0,35462,0.602,40,0,11314.23,11271.07,6338.27,3950.2,30.26,995.5,9.535500002,01-12-2014,25,01-12-2014
878728,39,0,21,0,4899,0.123,58,0,19811.88411,19385.64,14000,5811.88,0,0,0,01-03-2016,2241.32,01-05-2016
878753,27,0,7,0,3513,0.104,15,0,11799.69345,11740.4,9950,1849.69,0,0,0,01-10-2013,6686.95,01-10-2013
878770,67,0,7,0,5798,0.403,32,0,37523.12,37523.12,31115.81,6360.07,0,47.24,3.06,01-05-2013,36.54,01-10-2013
878776,56,105,14,1,8772,0.685,27,0,4685.12,4489.76,3778.7,906.42,0,0,0,01-10-2013,195.44,01-05-2016
878820,44,0,15,0,24863,0.717,32,0,26902.39004,26895.13,18000,8902.39,0,0,0,01-11-2014,9299.96,01-05-2016
878872,0,0,16,0,41495,0.748,33,0,6346.05,6346.05,4299.55,2046.5,0,0,0,01-12-2012,423.61,01-05-2016
878883,71,0,12,0,6114,0.456,23,0,9667.95,9667.95,4264.3,4313.78,0,1089.87,10.8987,01-05-2014,43.68,01-08-2014
878917,0,0,10,0,2157,0.038,11,0,12162.01998,12162.02,11100,1062.02,0,0,0,01-09-2014,338.66,01-09-2014
879011,8,0,16,0,64740,0.851,49,0,39392.17994,39392.18,30000,9392.18,0,0,0,01-10-2014,1113.3,01-04-2016
879014,0,0,7,0,27133,0.84,18,0,44372.82895,44372.83,35000,9312.32,60.50999975,0,0,01-02-2014,9534.35,01-03-2014
879024,54,0,13,0,4695,0.117,37,0,6631.960001,6631.96,6000,631.96,0,0,0,01-09-2014,200.37,01-05-2016
879029,0,0,3,0,4284,0.659,4,0,7516.266378,7516.27,6000,1516.27,0,0,0,01-10-2014,225.77,01-01-2016
879031,0,0,11,0,3738,0.093,19,0,8130.366066,8049.06,7500,630.37,0,0,0,01-09-2013,2882.88,01-10-2013
879033,59,0,16,0,42885,0.404,43,0,8573.362548,8287.58,7500,1073.36,0,0,0,01-09-2014,252.93,01-05-2016
879059,0,0,14,0,54059,0.967,22,835.37,11759.92,11759.92,7289.63,4470.29,0,0,0,01-05-2016,210.91,01-05-2016
879158,0,0,12,0,4952,0.155,24,0,3512.585987,3512.59,3200,312.59,0,0,0,01-06-2013,1534.64,01-05-2016
879160,29,0,17,0,39621,0.82,29,0,5728.68,5324.16,2340.35,3388.33,0,0,0,01-09-2012,477.98,01-05-2016
879162,26,0,7,0,3791,0.335,27,0,13789.01,13789.01,12475,1314.01,0,0,0,01-09-2014,396.08,01-05-2016
879169,27,0,9,0,10373,0.447,33,0,44412.54511,44412.55,33000,11352.61,59.94000055,0,0,01-10-2014,43.47,01-02-2015
879175,0,0,6,0,1023,0.157,12,0,18147.75001,17481.21,15000,3147.75,0,0,0,01-01-2016,2672.82,01-02-2016
879188,30,0,3,0,1900,0.113,4,0,1832.209484,1832.21,1500,332.21,0,0,0,01-09-2014,56.4,01-09-2014
879190,56,0,17,0,798,0.028,29,0,5948.894517,5948.89,5000,948.89,0,0,0,01-08-2014,508.51,01-02-2016
879193,75,0,8,0,10705,0.619,17,0,5620.399489,5339.38,5000,620.4,0,0,0,01-10-2013,1521.18,01-11-2013
879200,0,0,11,0,27924,0.623,26,1678.4,18936.79,18936.79,13571.6,5365.19,0,0,0,01-05-2016,344.57,01-05-2016
879231,0,0,11,0,51775,0.086,34,3103.06,34984.39,34955.24,26896.94,8087.45,0,0,0,01-05-2016,636.09,01-05-2016
879232,37,0,11,0,13888,0.581,21,0,12417.84,12417.84,10000,2417.84,0,0,0,01-09-2014,353.74,01-05-2016
879246,0,0,23,0,114285,0.522,63,0,37333.36688,34106.7,35000,2333.37,0,0,0,01-01-2012,34550.01,01-02-2012
879262,0,0,4,0,8707,0.845,5,0,2620.17,2291.84,1149.49,1091.31,0,379.37,4.18,01-05-2012,280.91,01-10-2012
879275,0,0,7,0,11960,0.787,21,0,27969.31956,27509.44,20000,7969.32,0,0,0,01-12-2015,60.8,01-04-2016
879277,0,0,9,0,7327,0.416,39,1535.61,21856.39,21442.39,15464.4,6391.99,0,0,0,01-05-2016,391.08,01-05-2016
879297,0,0,20,0,16753,0.409,25,0,23379.21,22930.49,15270.52,8073.31,0,35.38,6.368400002,01-08-2015,497.43,01-05-2016
879299,0,0,5,0,14416,0.609,13,0,2290.309075,2290.31,2100,190.31,0,0,0,01-06-2013,996.66,01-07-2013
879310,0,0,11,0,14791,0.371,19,0,18668.4192,18248.05,16000,2668.42,0,0,0,01-06-2013,11723.16,01-11-2015
879316,0,0,6,0,1757,0.799,6,0,4477.06,4477.06,3117.91,1338.92,0,20.23,0,01-07-2013,213.24,01-05-2016
879328,21,0,10,0,2871,0.172,28,0,10138.00778,10081.69,9000,1138.01,0,0,0,01-09-2014,285.58,01-05-2016
879330,0,0,8,0,34934,0.633,23,2032.35,28808.36,28022.62,20767.66,8040.7,0,0,0,01-05-2016,515.16,01-05-2016
879349,0,0,11,0,12357,0.415,16,0,13121.50861,13121.51,11325,1796.51,0,0,0,01-07-2013,5270.98,01-04-2014
879362,0,0,6,0,15041,0.934,9,0,7142.464658,7142.46,6000,1142.46,0,0,0,01-09-2014,406.56,01-05-2016
879363,20,0,8,0,4467,0.551,13,0,2217.43,2217.43,1593.35,532.48,0,91.6,0.8037,01-06-2013,101.8,01-11-2013
879369,65,0,4,0,33554,0.533,14,0,20572.41,20551.89,12355.32,6415.16,27.62,1774.31,17.6115,01-08-2014,552.46,01-01-2015
879370,0,0,15,0,18491,0.554,43,0,18289.81,18289.81,16000,2289.81,0,0,0,01-09-2014,524.01,01-05-2016
879372,0,0,7,0,12090,0.675,19,0,11275.31,10484.38,3635.9,4841.69,0,2797.72,124.7364,01-08-2012,772.29,01-04-2016
879378,0,0,10,0,3887,0.864,22,0,3300.947874,3300.95,3000,300.95,0,0,0,01-08-2012,2302.52,01-09-2012
879386,0,0,22,0,2982,0.079,55,0,3166.396585,3166.4,3000,166.4,0,0,0,01-07-2012,2333.6,01-07-2012
879398,0,0,4,0,1533,0.383,4,0,949.48,949.48,679.22,270.26,0,0,0,01-02-2012,238.15,01-04-2016
879399,19,69,7,1,1669,0.878,23,0,5774.109998,5774.11,4800,974.11,0,0,0,01-10-2014,170.09,01-05-2016
879404,0,0,3,0,698,0.537,29,0,4885.57,4865.24,4196.18,689.39,0,0,0,01-12-2013,187.75,01-04-2016
879412,0,0,15,0,4505,0.078,38,0,8518.047791,8518.05,8000,518.05,0,0,0,01-04-2013,1943.68,01-07-2015
879425,54,0,14,0,3201,0.083,34,0,46368.74997,45667.62,35000,11368.75,0,0,0,01-08-2015,11005.44,01-08-2015
879446,17,0,8,0,5962,0.466,21,0,7267.880001,7267.88,5950,1317.88,0,0,0,01-09-2014,215.85,01-02-2016
879452,42,98,7,1,3004,0.536,17,0,2505.391109,2505.39,2000,505.39,0,0,0,01-09-2014,69.39,01-05-2016
879487,48,0,3,0,5623,0.274,16,0,10413.76889,10413.77,10000,413.77,0,0,0,01-03-2012,1764.86,01-05-2015
879493,0,0,6,0,6433,0.545,14,0,20227.26002,19890.14,15000,5227.26,0,0,0,01-05-2015,5405.02,01-06-2015
879508,53,0,9,0,17788,0.757,19,0,48743.11927,48569.04,35000,13743.12,0,0,0,01-10-2013,26365.06,01-05-2016
879514,0,0,6,0,19,0.001,22,0,6289.330074,6289.33,6000,289.33,0,0,0,01-08-2012,4464.96,01-08-2012
879516,59,0,9,0,16928,0.674,33,0,7103.65,7103.65,3846.47,2648.83,0,608.35,5.914300005,01-07-2013,310.12,01-12-2013
879540,0,0,8,0,8057,0.326,21,0,8646.68772,8619.67,8000,646.69,0,0,0,01-08-2013,2595.78,01-09-2013
879545,0,0,7,0,7046,0.41,10,0,9617.950032,9617.95,8000,1602.95,15,0,0,01-03-2014,1839.31,01-05-2016
879556,0,0,11,0,12078,0.14,29,1246.35,17809.93,17398.65,13753.65,4056.28,0,0,0,01-05-2016,318.05,01-05-2016
879560,71,108,4,1,2299,0.511,12,0,7035.820001,6742.66,6000,1035.82,0,0,0,01-09-2014,207.39,01-09-2014
879565,0,0,15,0,56681,0.055,29,0,31347.7,30589.93,25000,6347.7,0,0,0,01-06-2015,8025.81,01-07-2015
879569,0,0,10,0,14893,0.442,28,0,40626.09996,40246.6,30000,10626.1,0,0,0,01-07-2015,10274.83,01-07-2015
879575,0,0,16,0,14244,0.175,39,0,17786.80466,17380.12,15000,2786.8,0,0,0,01-05-2013,11354.98,01-05-2013
879585,26,0,14,0,9172,0.121,26,0,7834.53197,7834.53,7200,634.53,0,0,0,01-07-2013,3199.84,01-09-2015
879597,0,0,13,0,47337,0.585,35,0,16899.92553,15099.33,16425,474.93,0,0,0,01-12-2011,16176.56,01-01-2015
879631,66,0,17,0,1710,0.061,39,0,3116.97,3116.97,2619.67,350.6,0,146.7,1.3239,01-12-2013,110.54,01-05-2014
879644,13,0,8,0,2691,0.242,17,0,4233.584918,4207.12,4000,233.58,0,0,0,01-07-2012,3110.67,01-07-2012
879655,0,0,4,0,2217,0.165,13,0,30986.2764,29347.26,29775,1211.28,0,0,0,01-01-2012,28983.56,01-02-2012
